Id,prob_site2,is_site2,is_site2_true
10306,0.32476457365643707,False,0
10308,0.34912487883733645,False,0
10309,0.32401474877622355,False,0
10314,0.48545474643731845,True,0
10316,0.34503432908687665,False,0
10318,0.3565667145230143,True,0
10322,0.2520649510314863,False,0
10325,0.2543630071112231,False,0
10327,0.25045616552798616,False,0
10328,0.3512489386183098,False,0
10329,0.485686567529772,True,0
10331,0.32827723354777266,False,0
10332,0.36038219384781006,True,0
10334,0.35746732267388803,True,0
10336,0.3356627605339108,False,0
10337,0.336115640397009,False,0
10339,0.3269047893989523,False,0
10340,0.3512406482920546,False,0
10343,0.35118955348430103,False,0
10345,0.258240218386482,False,0
10348,0.35551216927676593,False,0
10349,0.32957421043324236,False,0
10351,0.32950011139660845,False,0
10356,0.4885810571709986,True,0
10358,0.3511222285323649,False,0
10361,0.32593201905071356,False,0
10363,0.25691026314798165,False,0
10365,0.333801484053024,False,0
10366,0.3569737980720883,True,0
10367,0.3504317279230364,False,0
10368,0.2505084325128226,False,0
10369,0.3378250666096356,False,0
10377,0.3438471901843208,False,0
10381,0.25306986780670376,False,0
10382,0.33435445294835375,False,0
10383,0.25599411144134093,False,0
10387,0.4863193057018754,True,0
10392,0.2452257815141616,False,0
10393,0.24703055929322004,False,0
10394,0.3272861845401433,False,0
10396,0.35529492145012964,False,0
10397,0.24538292857758007,False,0
10399,0.3310390328824829,False,0
10400,0.2464680257711982,False,0
10402,0.3451016771481913,False,0
10403,0.3525014659457037,False,0
10404,0.48704774258557254,True,0
10407,0.24854962583654316,False,0
10408,0.3568198622976883,True,0
10412,0.3415227628460559,False,0
10415,0.25026008908849584,False,0
10416,0.2509567769529483,False,0
10419,0.24439776657187864,False,0
10421,0.4868885182331485,True,0
10422,0.3274921982489814,False,0
10423,0.2460165780093907,False,0
10425,0.488835419457795,True,0
10426,0.33688280847227403,False,0
10427,0.3379874187356242,False,0
10428,0.3546221956059701,False,0
10429,0.4866176601560158,True,0
10430,0.33582981179810667,False,0
10433,0.3443422265905323,False,0
10437,0.2712484812968336,False,0
10440,0.488264570689742,True,0
10441,0.4896654707352193,True,0
10442,0.24938116630682733,False,0
10444,0.25501043396529055,False,0
10445,0.3492031900370568,False,0
10448,0.33074793569458877,False,0
10449,0.3339145704068784,False,0
10454,0.48762929005576033,True,0
10457,0.32692882268814866,False,0
10458,0.486574610062987,True,0
10462,0.24338268733059518,False,0
10463,0.4878610774256683,True,0
10467,0.3516063963599568,False,0
10468,0.49015890545369034,True,0
10470,0.26448815972212614,False,0
10473,0.32631052281429646,False,0
10476,0.48552379203499485,True,0
10478,0.33587452097494036,False,0
10482,0.486784898029587,True,0
10484,0.33252786324171285,False,0
10486,0.3335669954012094,False,0
10488,0.24848802721898877,False,0
10490,0.24451087189625056,False,0
10491,0.2567952393011903,False,0
10493,0.34009562734664966,False,0
10496,0.33250579922972273,False,0
10497,0.32224554651068976,False,0
10498,0.3468540072311123,False,0
10500,0.3681483431146322,True,0
10501,0.48752854417060154,True,0
10503,0.33066497148982066,False,0
10504,0.34910530352265173,False,0
10507,0.3474697255889101,False,0
10509,0.3181484966366523,False,0
10510,0.33253531349123494,False,0
10512,0.3330179011691091,False,0
10513,0.2561327599459632,False,0
10514,0.3464764906821286,False,0
10515,0.3446524585575069,False,0
10516,0.35152214685658395,False,0
10517,0.3307331084766565,False,0
10520,0.32764859247518885,False,0
10521,0.3512518194065699,False,0
10523,0.32001963987228643,False,0
10525,0.3478049534966794,False,0
10526,0.4889647126072373,True,0
10527,0.3505614366234032,False,0
10528,0.34238074311201677,False,0
10529,0.34307951470155856,False,0
10531,0.3381522229516601,False,0
10533,0.48541311380256835,True,0
10534,0.34653307990120813,False,0
10535,0.3409011242545101,False,0
10537,0.335651506660726,False,0
10539,0.3360101320868596,False,0
10542,0.3571948913705171,True,0
10544,0.4874760992845851,True,0
10547,0.3427512012354005,False,0
10551,0.3233450839091613,False,0
10558,0.48778573040356893,True,0
10559,0.34124192193545283,False,0
10561,0.3467508312725404,False,0
10564,0.3272623086578123,False,0
10565,0.24608895902177857,False,0
10567,0.35524659071558123,False,0
10569,0.3304152716825433,False,0
10573,0.33433419854379876,False,0
10574,0.3236815202994203,False,0
10575,0.35600434773577516,True,0
10576,0.33769096962226136,False,0
10577,0.3463684383034385,False,0
10578,0.3377000277445041,False,0
10581,0.3503020416922903,False,0
10582,0.32870456235838946,False,0
10583,0.33338211890352326,False,0
10584,0.2666616025814323,False,0
10585,0.4894348286096229,True,0
10586,0.34648789707159494,False,0
10589,0.3482792516741292,False,0
10590,0.2517718007145478,False,0
10594,0.48902967082800985,True,0
10596,0.3346921729215901,False,0
10597,0.4871848396258965,True,0
10598,0.334118881634793,False,0
10599,0.35035633995517584,False,0
10601,0.2582304978668605,False,0
10603,0.3596368984146692,True,0
10604,0.3348924052193093,False,0
10605,0.2510729326103286,False,0
10607,0.3528693538066731,False,0
10608,0.48648470557751616,True,0
10610,0.2459755790536423,False,0
10612,0.4888147957198714,True,0
10615,0.34190357379132547,False,0
10616,0.3476932397914834,False,0
10619,0.3256902799783363,False,0
10620,0.3487242646017671,False,0
10622,0.32827253665569117,False,0
10623,0.24998499172922,False,0
10626,0.4889774850180517,True,0
10627,0.33759604304106183,False,0
10630,0.3553588150836285,False,0
10631,0.2511305751483732,False,0
10633,0.3246875951787537,False,0
10635,0.3273946916661365,False,0
10638,0.32185222668076297,False,0
10640,0.25520588724390325,False,0
10642,0.35282869557834956,False,0
10643,0.32370592476066223,False,0
10645,0.36918749777891924,True,0
10646,0.4865649872067946,True,0
10647,0.2545506066960474,False,0
10648,0.24112603249611977,False,0
10650,0.24476102676337294,False,0
10653,0.35582550067220675,True,0
10656,0.24450427926556878,False,0
10657,0.3495707237491788,False,0
10659,0.23809997168561195,False,0
10662,0.48957295776891047,True,0
10665,0.25833283022682085,False,0
10667,0.4881249436309405,True,0
10668,0.3633411232252207,True,0
10671,0.34020946162589855,False,0
10672,0.48545474643731845,True,0
10678,0.2555327149620228,False,0
10679,0.311161720093192,False,0
10680,0.2524652896167,False,0
10688,0.48673234074289434,True,0
10690,0.2589270682058889,False,0
10691,0.34661192822696124,False,0
10692,0.33003046231214633,False,0
10697,0.3532184395265202,False,0
10698,0.26576392140868643,False,0
10700,0.32659471372476295,False,0
10702,0.3477703678777774,False,0
10706,0.3618588344454892,True,0
10707,0.34535438085636444,False,0
10708,0.24259154964008872,False,0
10712,0.35948165003146587,True,0
10714,0.2477174715384933,False,0
10715,0.32841728003314086,False,0
10717,0.3509226228026312,False,0
10720,0.3181197220096546,False,0
10721,0.3344152111895728,False,0
10722,0.4855603629205235,True,0
10723,0.48778670955657466,True,0
10725,0.345845555422575,False,0
10726,0.33224460477106516,False,0
10727,0.4854624872531991,True,0
10729,0.2559020980853312,False,0
10730,0.2448123255333917,False,0
10732,0.2539078994952347,False,0
10733,0.35415283265673597,False,0
10735,0.32863839571039116,False,0
10737,0.48780694560046456,True,0
10743,0.3270691116534741,False,0
10749,0.32551398027158723,False,0
10753,0.3269168376994019,False,0
10759,0.48867685365074887,True,0
10761,0.36105255243547296,True,0
10762,0.3332722104285903,False,0
10763,0.3250871525239923,False,0
10766,0.25059194944538765,False,0
10767,0.24743147386088907,False,0
10772,0.3504493483865286,False,0
10775,0.3289691419411275,False,0
10777,0.33680033470335646,False,0
10779,0.33150649796319587,False,0
10780,0.48789887446367886,True,0
10782,0.4866680544224116,True,0
10783,0.3466983715576957,False,0
10784,0.2578979244282099,False,0
10786,0.350594836760856,False,0
10790,0.34680476004696276,False,0
10793,0.32858149055187996,False,0
10794,0.4867778232518189,True,0
10796,0.262979457423687,False,0
10799,0.34723858727465906,False,0
10800,0.32759472411543533,False,0
10801,0.34208390447014464,False,0
10803,0.3366593569119883,False,0
10805,0.3551808552877335,False,0
10806,0.33751231064101217,False,0
10808,0.346268900394668,False,0
10812,0.3324788117470309,False,0
10814,0.24343203845053096,False,0
10815,0.34522110975325715,False,0
10816,0.33029340035837546,False,0
10819,0.48789887446367886,True,0
10822,0.25497664975320666,False,0
10823,0.23348019705990564,False,0
10828,0.33661163985415515,False,0
10832,0.32029409060492714,False,0
10833,0.3335502942961058,False,0
10840,0.4890134532932562,True,0
10841,0.2557042743939054,False,0
10845,0.2591412934953936,False,0
10847,0.48693781635162176,True,0
10849,0.4881270122435444,True,0
10853,0.2650062351638691,False,0
10855,0.33477267669605615,False,0
10857,0.33425702865233287,False,0
10860,0.25057671876375254,False,0
10861,0.3324818019132783,False,0
10863,0.23564715103266887,False,0
10866,0.48653235660347377,True,0
10867,0.48756696507849995,True,0
10869,0.27012671425280765,False,0
10870,0.2554743166304604,False,0
10877,0.32299749523489535,False,0
10878,0.3301051135089932,False,0
10879,0.4891835640198749,True,0
10881,0.3338080983555612,False,0
10885,0.4878310587020135,True,0
10886,0.26983403996035876,False,0
10887,0.34941981413449197,False,0
10890,0.24325421523232935,False,0
10891,0.3389650714066503,False,0
10893,0.3462234004742828,False,0
10894,0.34309438077131743,False,0
10896,0.3297736690788519,False,0
10897,0.4874496286311722,True,0
10900,0.35323055234694745,False,0
10901,0.32414460978801024,False,0
10904,0.48894639986196464,True,0
10905,0.33555846833547126,False,0
10907,0.3240507405142601,False,0
10909,0.3531637473142494,False,0
10912,0.34413642724052107,False,0
10913,0.3481468280666294,False,0
10915,0.3364041404319222,False,0
10918,0.2454389934089185,False,0
10919,0.2520436052892469,False,0
10922,0.32446925981122543,False,0
10925,0.4881451375936258,True,0
10928,0.25620221641559615,False,0
10929,0.486981991183433,True,0
10930,0.3497890616918264,False,0
10932,0.489552269437517,True,0
10933,0.48838397321870114,True,0
10935,0.35962858351577054,True,0
10937,0.4883710402519498,True,0
10938,0.34357662820611606,False,0
10940,0.24625839868696944,False,0
10941,0.3516449628646388,False,0
10942,0.2592805339985921,False,0
10943,0.3501314787987874,False,0
10945,0.35500535064717076,False,0
10949,0.34555340259869777,False,0
10955,0.3484477788801721,False,0
10956,0.33798019159187737,False,0
10957,0.32494906197469725,False,0
10958,0.3517461962918193,False,0
10959,0.2543566040052397,False,0
10961,0.3589924985230876,True,0
10963,0.32794853315567757,False,0
10966,0.3445963833942045,False,0
10967,0.4881110402190329,True,0
10969,0.35994113804216593,True,0
10970,0.33810675873099505,False,0
10973,0.3485370224120162,False,0
10974,0.48782193670626284,True,0
10975,0.3403772082310554,False,0
10977,0.25538992968540253,False,0
10978,0.24566483894978489,False,0
10981,0.4885106810774026,True,0
10982,0.3435527315174202,False,0
10985,0.4863926502344405,True,0
10986,0.33958378349078494,False,0
10991,0.2510855388222961,False,0
10993,0.2501108682074138,False,0
10994,0.3262925112087262,False,0
10995,0.48558331272690736,True,0
10998,0.3331063339512383,False,0
10999,0.3610079317503683,True,0
11002,0.48728930979378177,True,0
11003,0.3396856479402303,False,0
11004,0.4879904793904599,True,0
11006,0.23955125576977496,False,0
11008,0.32432001154607604,False,0
11009,0.3212300765433792,False,0
11011,0.2510692203273336,False,0
11013,0.24333761716778332,False,0
11014,0.35255640403102123,False,0
11015,0.33957387627698304,False,0
11016,0.2573169173362289,False,0
11018,0.3394616763069415,False,0
11019,0.25801297475151314,False,0
11023,0.23935233001347642,False,0
11024,0.33098490147278603,False,0
11028,0.33889532324836763,False,0
11029,0.2550033421524593,False,0
11030,0.3304337165778356,False,0
11031,0.48728526317457077,True,0
11033,0.3342297662216101,False,0
11035,0.4863926502344405,True,0
11036,0.3352631337476472,False,0
11037,0.2621826708951049,False,0
11038,0.27514560985866515,False,0
11042,0.3369522660608258,False,0
11046,0.24684986036813067,False,0
11048,0.48993039166142727,True,0
11049,0.4890936008447505,True,0
11050,0.4854043590061734,True,0
11053,0.330134697866425,False,0
11056,0.2549998783472601,False,0
11058,0.24399419030564024,False,0
11063,0.3424053354249979,False,0
11064,0.4877398470109058,True,0
11065,0.3378834112437297,False,0
11067,0.26911816081093776,False,0
11068,0.33286355141505397,False,0
11070,0.35457004915375956,False,0
11074,0.33839699590135663,False,0
11077,0.3447845671136285,False,0
11080,0.347228492975033,False,0
11083,0.32373840509998825,False,0
11084,0.33006489893542373,False,0
11085,0.2426013544192395,False,0
11086,0.34967633126619896,False,0
11087,0.4889630474975694,True,0
11089,0.3188705142879747,False,0
11090,0.340082390815954,False,0
11092,0.24790690317935618,False,0
11097,0.48813862252410456,True,0
11100,0.3402148802242884,False,0
11101,0.3194476942230982,False,0
11108,0.33229990927850483,False,0
11111,0.3466558775477614,False,0
11112,0.2533929679505209,False,0
11113,0.2622762698546065,False,0
11120,0.32303078422099935,False,0
11122,0.34770320453202996,False,0
11124,0.4873406224427125,True,0
11125,0.33014958191267674,False,0
11126,0.4882207571797651,True,0
11127,0.3461023174942065,False,0
11128,0.3357934376162557,False,0
11132,0.34410408018126143,False,0
11133,0.2525919333731284,False,0
11135,0.32858819982162785,False,0
11136,0.36015964173824994,True,0
11137,0.33137739192429555,False,0
11138,0.24911995131627374,False,0
11139,0.48888798753102897,True,0
11140,0.2576861721603266,False,0
11141,0.3530722514692492,False,0
11147,0.33129692300605185,False,0
11148,0.3400922578969997,False,0
11150,0.3504323830401097,False,0
11152,0.48714433270887936,True,0
11153,0.3496202992405239,False,0
11156,0.4875120624788504,True,0
11157,0.2448372414144246,False,0
11159,0.3463544810562816,False,0
11161,0.3420340538852709,False,0
11162,0.48689964745963327,True,0
11165,0.24528344129597682,False,0
11168,0.32821530986965697,False,0
11169,0.26309360746925564,False,0
11170,0.4864637869465002,True,0
11171,0.32166804985981884,False,0
11172,0.4860982247033148,True,0
11173,0.4868383333453809,True,0
11174,0.33373784898431985,False,0
11185,0.3555486833136306,False,0
11187,0.3434961209559348,False,0
11190,0.3394333990171607,False,0
11193,0.32761839430159845,False,0
11194,0.34333405205606066,False,0
11195,0.3348030231337156,False,0
11198,0.48752202949229484,True,0
11199,0.31749957957632297,False,0
11202,0.244709798746372,False,0
11204,0.337931675675423,False,0
11206,0.3287483288983131,False,0
11207,0.34627488995295774,False,0
11208,0.25554414094512384,False,0
11210,0.3406298331696785,False,0
11211,0.3314137213433641,False,0
11215,0.3219765767703464,False,0
11216,0.3515147098766724,False,0
11220,0.3361355572631373,False,0
11221,0.36109538243305705,True,0
11223,0.33503935210016395,False,0
11227,0.34632107310647525,False,0
11228,0.33091670477007046,False,0
11229,0.25275606369513814,False,0
11230,0.2479961016450391,False,0
11232,0.34186539507276315,False,0
11234,0.34088649961068856,False,0
11238,0.32419174667990824,False,0
11245,0.48842360610350904,True,0
11249,0.33134835953644437,False,0
11251,0.3202007528483637,False,0
11252,0.25822804091526863,False,0
11255,0.26636285916220565,False,0
11256,0.34560111155121354,False,0
11258,0.33640841786458375,False,0
11259,0.487290224643217,True,0
11261,0.25339016957893645,False,0
11267,0.4856411106495424,True,0
11270,0.2541202537692524,False,0
11273,0.3428552267773083,False,0
11274,0.48718308361208423,True,0
11280,0.23979689326370576,False,0
11282,0.33750233456437173,False,0
11283,0.3384988250947216,False,0
11285,0.3371764187594726,False,0
11286,0.3476524441978374,False,0
11289,0.48846724577163475,True,0
11297,0.22979512505936894,False,0
11298,0.48780694560046456,True,0
11299,0.48847965565582036,True,0
11301,0.4871457247882125,True,0
11302,0.3519255494373242,False,0
11303,0.23698885380551046,False,0
11306,0.48924666410281614,True,0
11311,0.3468500171305312,False,0
11312,0.4861308008707088,True,0
11315,0.24194533204337745,False,0
11316,0.34868744730076934,False,0
11317,0.27353669709995987,False,0
11318,0.34283126660914715,False,0
11321,0.4883532506930434,True,0
11322,0.24909912144960236,False,0
11324,0.24147255586516259,False,0
11327,0.3680825163709064,True,0
11330,0.4871348058404545,True,0
11332,0.48857925934026625,True,0
11334,0.3483961608051962,False,0
11335,0.3449758027871879,False,0
11336,0.2444575848342332,False,0
11337,0.361703661310813,True,0
11339,0.25030755342053623,False,0
11340,0.24503317662164215,False,0
11341,0.33842997988021983,False,0
11343,0.3482414506334138,False,0
11345,0.4855128750253606,True,0
11346,0.25239733493566247,False,0
11347,0.32303451039980924,False,0
11349,0.3311348611785447,False,0
11351,0.4880618514360998,True,0
11353,0.34660558450884704,False,0
11360,0.4884787103782908,True,0
11364,0.2518540730964023,False,0
11366,0.48743986062226063,True,0
11372,0.33993060341617753,False,0
11373,0.34376029142777426,False,0
11374,0.33023505745144804,False,0
11377,0.4881081601695377,True,0
11378,0.3219528566715652,False,0
11379,0.3434438582397984,False,0
11381,0.2575827845247105,False,0
11382,0.33231858406951537,False,0
11383,0.49103853664708375,True,0
11384,0.3502573741660464,False,0
11385,0.34447692027973487,False,0
11390,0.33588667625896484,False,0
11392,0.3452328673252545,False,0
11393,0.34459710388348497,False,0
11396,0.35154449264985316,False,0
11397,0.48688872879112777,True,0
11398,0.3511075981968159,False,0
11399,0.48830295534041357,True,0
11404,0.2456670200319218,False,0
11406,0.3381169760348645,False,0
11407,0.32716865080110324,False,0
11408,0.2498786381577263,False,0
11409,0.48957295776891047,True,0
11410,0.344975576752279,False,0
11412,0.3558680423078429,True,0
11414,0.25014224126975815,False,0
11417,0.24939922952925278,False,0
11418,0.3326105184179634,False,0
11421,0.3225585626746583,False,0
11422,0.32735706850851964,False,0
11423,0.34149436344257605,False,0
11426,0.48837996576594456,True,0
11427,0.32670930859957475,False,0
11431,0.2578055221540246,False,0
11434,0.32996244276926295,False,0
11435,0.32239077057611004,False,0
11436,0.33357651921684767,False,0
11440,0.33541828622289094,False,0
11442,0.4880400778856647,True,0
11443,0.3595945546385272,True,0
11445,0.33885120120286455,False,0
11446,0.24776957255979065,False,0
11447,0.3568241572624728,True,0
11449,0.2399184388451831,False,0
11451,0.35057760796506954,False,0
11455,0.34196310993715506,False,0
11458,0.3309553044772868,False,0
11461,0.24967663154168834,False,0
11462,0.48887656388564615,True,0
11463,0.3403587168975853,False,0
11464,0.34546852293959,False,0
11467,0.3525620555463117,False,0
11468,0.3230045245540102,False,0
11470,0.3322720016395798,False,0
11471,0.2480067867987744,False,0
11473,0.3457315897492269,False,0
11475,0.3543768711065404,False,0
11476,0.48681185547698314,True,0
11479,0.3307220518015102,False,0
11480,0.48641136030992405,True,0
11485,0.3387045353990126,False,0
11486,0.24715164615154345,False,0
11487,0.34857229621210606,False,0
11492,0.48908235301826536,True,0
11494,0.3483769101688818,False,0
11496,0.34580961636367363,False,0
11497,0.35289913323689504,False,0
11498,0.3565629136779521,True,0
11499,0.4871348058404545,True,0
11502,0.26922621917238104,False,0
11505,0.35103354811767457,False,0
11506,0.3267112717928729,False,0
11508,0.3501672118611239,False,0
11509,0.31797681533446503,False,0
11511,0.2527430563411552,False,0
11513,0.3356992383318689,False,0
11516,0.35172233797368135,False,0
11519,0.35063590716013615,False,0
11521,0.24493703299915037,False,0
11522,0.33137572590170183,False,0
11526,0.3404810145883757,False,0
11527,0.34556373796376905,False,0
11529,0.2598684853229149,False,0
11531,0.48699518384901763,True,0
11532,0.35739206185101374,True,0
11534,0.34509127322100447,False,0
11535,0.26104618813587577,False,0
11536,0.3244513641166608,False,0
11538,0.3532554790631506,False,0
11539,0.24816894135586914,False,0
11541,0.3375835802484873,False,0
11545,0.2575970903659765,False,0
11547,0.4869294041686183,True,0
11551,0.2574181754442241,False,0
11552,0.34755955848176473,False,0
11553,0.35714006471364995,True,0
11554,0.4862041438825944,True,0
11558,0.4879666589187416,True,0
11559,0.250498025376471,False,0
11560,0.24327779899127616,False,0
11562,0.246937633166914,False,0
11563,0.3568879846025562,True,0
11566,0.48725734288151934,True,0
11567,0.2542163497870132,False,0
11569,0.26116537200731504,False,0
11570,0.48545474643731845,True,0
11571,0.48580739611753904,True,0
11572,0.2581697381531912,False,0
11574,0.3512975962160013,False,0
11576,0.48563370120354454,True,0
11577,0.33100823151954345,False,0
11579,0.34509238470026316,False,0
11580,0.33072426148705264,False,0
11582,0.33066141030302737,False,0
11584,0.3362672534135088,False,0
11591,0.3468649071202881,False,0
11598,0.25139650806182673,False,0
11600,0.24415716049585134,False,0
11605,0.26544606723761605,False,0
11606,0.33631128430268464,False,0
11607,0.33824016977212895,False,0
11610,0.35542748000397867,False,0
11612,0.24023174347689905,False,0
11617,0.4853448395539207,True,0
11618,0.3507371846386882,False,0
11621,0.48744222036851864,True,0
11623,0.34028070519698284,False,0
11627,0.26467656493707636,False,0
11629,0.24776912019323533,False,0
11631,0.3523928324691779,False,0
11632,0.4869558215968056,True,0
11635,0.48558115060936136,True,0
11636,0.3338741765773695,False,0
11637,0.3635407467718529,True,0
11638,0.3312221831758192,False,0
11639,0.35276685776895045,False,0
11645,0.3438834769370917,False,0
11646,0.35325892665294634,False,0
11648,0.3349856302191157,False,0
11649,0.3292203612925101,False,0
11651,0.48869512116580105,True,0
11653,0.48736886775058746,True,0
11657,0.3339446257844647,False,0
11659,0.4874160770866277,True,0
11661,0.48953456879431384,True,0
11664,0.26272026089842593,False,0
11667,0.2565272369498161,False,0
11671,0.3605490439559277,True,0
11672,0.4896312305867856,True,0
11674,0.33973971013443793,False,0
11676,0.48789387560711894,True,0
11677,0.35018303693826863,False,0
11678,0.24813648192741405,False,0
11680,0.2453518218393931,False,0
11681,0.4866589314984009,True,0
11682,0.48702716955637615,True,0
11683,0.2506299651373225,False,0
11684,0.34925568367011384,False,0
11685,0.35215531641700676,False,0
11686,0.4871348058404545,True,0
11687,0.35398171782023685,False,0
11690,0.3361596242880662,False,0
11696,0.24451380788811508,False,0
11697,0.48592452407281583,True,0
11700,0.24206507508081287,False,0
11701,0.26942260146900476,False,0
11712,0.24444052798505983,False,0
11715,0.3488802636079687,False,0
11716,0.244159263208314,False,0
11717,0.4872297061286145,True,0
11719,0.33432055038509295,False,0
11720,0.3499460254996585,False,0
11722,0.3478366418449172,False,0
11724,0.33829558005549776,False,0
11725,0.3182200071395992,False,0
11726,0.4889715917176874,True,0
11729,0.24158686692023346,False,0
11730,0.48592452407281583,True,0
11732,0.3255939706878502,False,0
11733,0.2560193502332548,False,0
11734,0.25979822089234356,False,0
11735,0.4883572801149594,True,0
11736,0.33920955340417536,False,0
11737,0.344354731528814,False,0
11741,0.48563370120354454,True,0
11745,0.3456099665433969,False,0
11748,0.347956009374195,False,0
11749,0.48563370120354454,True,0
11750,0.35372645788172696,False,0
11754,0.24250046001040093,False,0
11756,0.33035614049975554,False,0
11758,0.33641733785800887,False,0
11759,0.35083476856026874,False,0
11762,0.24707021476439522,False,0
11763,0.24603759824393456,False,0
11764,0.2383009923473323,False,0
11768,0.35258203043059305,False,0
11771,0.2632304230125905,False,0
11775,0.24488396551051014,False,0
