Id,loading_pc0,loading_pc1,loading_pc2,loading_pc3,loading_pc4,loading_pc5,loading_pc6,loading_pc7,loading_pc8,loading_pc9,loading_pc10,loading_pc11,loading_pc12,loading_pc13,loading_pc14
10032,-0.005899373387919,0.010704465324611,0.005879787559531,-0.002601272066192,-0.0068696010587,-0.00491269660497,-0.000927022783813,-0.003766053363902,-7.6562830385129E-05,-0.001630257632019,0.001408304267836,-0.001056168158863,0.003198239211546,0.000564717648366,-0.000511910329748
10033,0.007252374181441,-0.003526350294459,0.000120841307427,-0.004925413560027,-0.000590875802272,-0.00701049184167,0.001558181837896,-0.004307123923641,-0.000572115045515,-0.00456046314665,0.001973700689153,0.001045322720772,0.002238169395444,-0.001006354301747,0.003973967561283
10034,-0.005609261372645,-0.002629041381365,-0.002039218019587,0.012156479235548,-0.006211913186234,-0.001944686487554,0.004694357127622,0.003650158730112,-0.004663628420672,-0.002152772599796,0.000834737549081,0.00248009366833,-0.001902566347814,0.000297075325754,0.001370906931203
10035,0.009082791394047,-0.010090929645358,0.000979554265388,0.001895193706253,-0.011332191927065,-0.005526415849103,0.002792619459942,-0.006524461422233,-0.005743161456665,-0.005110727316896,0.000713653387174,-0.002370576451442,-0.000883764048695,0.003050762007013,0.000119213365963
10036,0.00614001931379,0.005257194067863,-0.008868808291933,0.001168079508889,-0.011409491715232,-0.002791528121695,0.000774133675402,-0.004166415316337,-0.002339000536935,0.003275902204604,-0.003148420698086,0.000600610062937,0.002379193504455,0.004588147852018,-0.001941231661612
10037,-0.006233322346538,0.002344145210609,0.015077787063207,0.008314634593044,0.000789983144289,0.001295305829345,-0.000970782865059,-0.006906646703909,0.006262997428827,0.002466388530878,-0.005017156862066,-0.00276092351215,0.002764278158306,0.001665192369306,-0.002468580067105
10038,-0.004332727258716,-0.005293943311446,-0.003668338972053,0.005138891528968,0.009088835869881,-0.007009047643036,-0.002747120687739,-0.00126241528267,-0.005231202622661,0.002846590081604,0.003582262656783,0.001854747292956,-2.93556172438081E-05,-1.42010117675314E-05,0.001928154710808
10039,0.001128480277811,-0.004659831652144,0.003548055178529,0.006021803405478,-0.005416694193558,-0.005471686237571,0.003192241240672,0.00257334441171,-0.008771081946232,0.00047428780072,0.002891194450457,-0.000240150795153,0.001961859475929,-0.001809280497854,0.000960702898868
10040,-4.05189988786223E-05,-0.00770854668766,-0.013495961597145,-0.000659438131922,0.000428061131883,0.00324319634914,0.004814596264561,-0.000947450611318,-0.004255608391504,-0.005094597951461,-0.001478854719073,-0.00116648839415,0.000483050653947,0.002406265489749,0.001037960214602
10041,-0.010069243962527,0.012606198350241,-0.009722875233105,-0.002242247911736,-0.005543920219424,0.001774069132221,-0.000622381569234,0.004741172650717,-0.008845688295429,-0.007046436608891,0.003515470484657,-0.00249885619832,0.000221501872296,0.000616690948024,0.001754159000633
10042,-0.007253148291907,0.006593621354376,-0.009139222024406,0.003788560843198,0.003732397687969,0.001043768782062,-0.000863939117257,-0.00276053803255,-0.002210418569926,-0.006431242612343,0.00085049195635,-0.000306038692258,0.002059839354277,0.001513429161776,-0.002049235869404
10043,0.002382402499891,-0.010471262402254,0.011419199905675,0.000205101832984,-0.009691427101449,-0.004959188294498,-0.005405931687292,0.001339681177366,-0.003614711632872,-0.000943561335313,-0.005319742908349,0.001689676885067,-0.004133208766557,0.000347950281721,0.002443468509896
10044,0.021861839596195,0.006362514095866,-0.005637266823801,0.010420985870969,0.002420101633239,0.011195773616798,-0.007484976491249,-0.000849772914254,-0.007475377883719,-0.00183231635513,0.002093362604685,-0.006318217985531,0.000436418497297,-0.001901811338798,-0.003080012556586
10045,-0.006589970269582,0.003855021928506,0.00543892575833,-0.000356549865436,0.001170309245655,-0.004053249853121,-0.005713990225486,-0.002842094508531,-0.003849457559564,0.002048687001107,0.000830480275421,-0.000234237125839,0.004622424074776,-0.001298636359331,0.000375275925838
10046,-0.014873949725659,0.004367107138067,0.004628229963791,0.000303064185322,-0.003075992008793,0.005168014029481,-0.002087627182677,-0.002767307924937,-0.00150015944444,-0.00488896613454,0.002329878361764,0.001004050119076,-0.001629957003278,-0.003467480980437,0.002018981380028
10047,0.008735619701037,-0.006203109247155,0.017889508872598,-0.005300250008043,-0.010862555411072,-0.002879496317325,-0.000604616833743,4.58236746369893E-05,0.001065123104444,0.002710197096294,-0.000997932864993,-5.88010193585042E-05,-0.002956449106437,0.00040638218561,-0.002796126208276
10048,0.004078542655924,0.001580560621411,0.001408614003125,-0.005803972962326,-0.000678386611858,0.002843727935338,0.003534300537047,-0.002698917945883,-0.002815656395133,-0.003887349912981,0.0024767420876,0.004139205132136,-0.001754428794866,0.002765051832178,0.005136399671391
10049,0.014215524913019,0.007010312137263,0.001032838785791,0.006305896486567,0.002302158876474,-0.005590564607686,-0.007616465434645,0.006949431678735,-0.000776209687644,-0.000268697665687,0.002930686656513,-0.006539555453076,-0.001050563659486,0.001545717732472,-0.0015985132122
10050,0.007786875650736,-0.005494286135021,0.000245132756099,0.000960119517305,0.000688592633546,-0.006520643195227,0.007947668073434,0.0011744899788,-0.002060757821537,0.004620111004397,-0.003234062734856,0.002547401505387,-0.001460192861049,-0.000204238235836,-0.004199623858186
10051,-0.021748763250005,0.00188370106932,0.000679085854815,0.001421174232875,-0.005389018582737,0.003419166860293,-0.004139503652287,0.006151914213186,-0.001845287135558,-0.003170769997052,0.001190983624773,0.000705067797645,-0.002756133996753,-0.004265718997307,-0.002283966727586
10052,-0.008436476367154,0.011729962410002,0.008951385894758,-0.008085815071816,-0.005226618704743,-0.004943620946955,-0.008213487761228,-0.007063759674717,0.001679318174685,-0.003137725411194,-0.00449184644487,0.001267371148286,0.004586768462854,-0.003876851052933,0.002759732085314
10053,0.008234823008487,-0.007237180689499,-0.008109030766842,-0.003957650504091,0.001121069331706,-0.001156961793224,-0.005031755717322,0.004749414761933,-0.00545799275116,-0.003260936321025,-0.006929921320294,0.001901380505344,-0.002049153772509,-0.000648832320053,0.004474367490772
10054,-0.00196875426387,-0.01677257207304,-0.000834036696161,-0.00640887140659,0.00645178820518,0.002988456727274,-0.011581708200456,0.007438161317825,-0.002168936311232,0.003072286555412,0.005295684466498,-0.000815218316782,-0.003540476244069,-0.006353940314874,0.002078629590675
10055,0.005633774043277,-0.000913025086103,-0.013035894330455,0.003492919335241,-0.00051759136089,0.006153018347878,0.007955550738394,0.004937512657531,-0.005589987747316,-0.005175293520032,-0.005783471828244,0.005606012741652,-0.002794467986899,-0.00077673383385,0.003844078800657
10056,-0.008490363088848,-0.002924731107093,-0.008707765932633,-0.002667874668919,-0.007487004758108,-0.000245074162246,0.001737459568853,0.00031994155948,0.002135685433951,0.004035095587707,-0.002581397326484,-4.49396420372761E-05,-0.005162742692355,-0.002122248030945,-0.000900962756026
10057,0.001617322264614,0.007071392070501,0.006338225929908,0.008786472139925,0.001105180517966,-0.001908118024342,-0.010777497573173,0.000402419701651,0.004471971625247,-0.000237998906933,-0.000615231936058,-0.001456196663491,0.000171826092272,0.000969630483602,0.00379009087519
10058,-0.005616654080797,0.010459102947924,-0.000742438931509,0.000296993767003,0.001385825263604,-0.000257335782569,0.005274323799647,-0.002789055199739,-0.004029405972665,-0.005546695765755,0.002957232722105,-0.000493757170957,-0.003264626533915,0.001762250683876,0.000701916240457
10059,0.003826320413882,-0.000990569927387,-0.004546522100324,-0.005690240225677,-0.002511709678486,-0.011554429699191,0.000480442665146,0.001939892690859,0.003264453075344,-0.005109922692699,-0.002412336849503,4.97212882628311E-06,0.003891686046929,-0.001746927709608,-0.00169476537364
10060,0.004385920777082,0.00569913041336,0.00072376784165,0.002229261474388,-0.000355559671911,-0.004054371939844,-0.001162149894798,-0.003287815935713,-0.00222318384512,-0.004281182232846,0.003521323219248,0.000999013860649,0.000285776869151,0.005570349425749,0.002828653082725
10061,0.004525850080563,-0.001287291610533,-0.007178444715504,-0.004151745335941,0.013438976584292,0.001927611672664,0.006763582901902,-0.003770956098688,0.001545247997872,-0.004757656145177,0.004220228821643,0.00182509575646,-0.002720989145629,0.002052532993021,0.003170790490438
10062,-0.004996719730417,-0.010503223434916,-0.003605370789851,0.005490321316807,0.001972913087427,0.000532832631349,3.06957290818997E-05,-0.000584988905322,0.001726405286661,-0.003428839057738,0.003711847670471,-0.003958241141753,-0.003919623725045,-0.001710082566189,0.002570421255065
10063,0.008621161382481,-0.010416443420744,-0.002110018663153,-0.005780197670719,-0.001675653828027,-0.002156496251899,0.008317450973379,0.005754481461382,0.005489519972409,0.002528073804656,0.002268521126463,0.002114279577897,-0.004189895731351,-0.004034018385179,-0.004339823259694
10064,-0.008432443761481,-0.002371646000018,0.008178187102234,-0.004928295539225,-0.001362172617053,-0.003625136306005,0.002369344577468,-0.001450310190176,-0.00172964484952,-0.004827996274997,0.001502069682249,0.000666844503746,-0.005052231597073,0.002175481093916,-0.003245443704038
10065,-0.003382395416606,-0.004037948689923,-0.001590317483469,0.00291875552377,-0.000203509064451,-0.000243758658047,0.002255611642538,-0.001014660445855,-0.001298076896407,0.005857545461733,-0.001606959039291,0.003076462923779,0.003138039234181,-0.000471177241716,0.003445545607805
10066,-0.002214025332803,-0.003046272847773,0.001051759847369,0.001701186543718,0.006619708652997,-0.002555355729194,-0.004050558329466,-0.007232585932661,-0.002613635475203,-0.002410996448623,0.004238356387655,0.001477417492157,-0.005661392433655,-0.002347380242848,-0.000852840747128
10067,-0.010048032527848,-0.004342496552025,0.007235262990833,0.001509555068451,-0.005070954046977,-0.003298165849292,0.000796090305162,0.004669232077437,-0.001619502254685,0.002255640599078,2.30846821003137E-05,0.000306581750416,-0.005817867835685,-0.00321592896092,0.00282295151987
10068,-0.00717897047243,-0.002739954319071,0.006561427041801,0.001907489921515,0.002492937645404,0.005887452146814,0.001362511591131,-0.001876438877658,0.005693252400866,-0.004910738656474,-0.002849489585479,-0.004757422817426,0.001446070315884,-2.40140795923182E-05,-0.003296674897711
10069,-0.004992226046802,0.002804918788761,-0.006601230333873,0.000487887999904,-0.008493857990926,0.007536504466336,0.004700075526036,0.001316427664435,-0.002598743668289,-0.002360018006006,-0.004983005158653,-0.002949899059545,0.000592347346502,-0.001709529775887,-0.000657916205358
10070,-0.002020693478355,0.009232224542212,0.004576557984361,-0.009651626296103,-0.001051832563701,-0.004569141770465,-0.002033338582052,0.005004697352645,0.004079409373862,-0.003766333513537,0.00568071537251,-0.00169759674536,-0.000297184355263,3.10270344448257E-05,0.001519352262296
10071,0.00376967883465,-0.005941934819617,0.006088653254045,0.002183988007937,-0.002001660589349,-0.001309589312182,-0.000956907011579,0.005444948362753,0.003134822942005,-0.003700147252939,0.004349482141431,0.000611229651612,-0.000951085594037,-0.004915225468893,0.000264954946961
10072,0.010321000664163,0.007152269792124,-0.007048736682013,0.003945788016325,0.009486858890304,-0.004434806810584,-0.00346146228752,0.006063742004983,-0.000844937791432,0.001863599132996,-0.009244944861103,0.005367829999242,0.003098308197742,0.001674111026934,0.001300337618393
10073,0.001159020228908,-0.003379447785086,0.008044021556738,-0.009474257987271,0.005050659185366,0.000849882605401,-0.004286413079848,0.00799333917075,-0.000631439885369,0.00212838897362,-0.002024949698213,0.000177405924109,0.000703050246889,-0.001094655083603,-0.001386354703814
10074,0.008459918467056,-0.014913194334112,0.010401090325271,0.005162076543204,-0.004227580431507,0.000525100061329,0.008137531788467,-0.002010401709993,-8.27256884087814E-05,0.001292399754531,-0.002652848646729,0.006172737967295,-0.001450247066718,0.001171296425027,0.002009938021465
10075,-0.004271586337458,-0.005373543476161,-0.002245754348338,0.002578634042924,-0.003029991561242,0.0012418328801,-0.00544210349414,0.002293077292163,0.003242450314717,0.000348809430973,-0.002452642608419,-0.001783037673785,0.006513307125927,0.002803980767587,-0.000660193179478
10076,0.003489460317372,0.004685332783522,-0.019685397575225,0.001027900183271,0.002645971867815,0.000906993437927,0.007812493834195,0.007520746780379,0.003621436033877,0.003870336566389,0.004430159144946,-0.000210320671245,-0.001070250955843,-0.002366502215618,0.007161386047244
10077,-0.007393311330157,-0.017802520434693,-0.011759868423501,0.007907828183086,-0.002517147108549,0.004257162008045,-0.006189309861767,0.002403839214368,0.000219471642815,0.003455605003447,0.002376761435129,-0.004088632146536,0.000805258718224,0.002786579494049,-0.001107065998754
10078,0.001790386914786,-0.016056485369807,0.008939334751717,-0.004440349703413,-0.01159820762836,0.002582586701071,0.005954306114685,-0.007429035418656,0.000201418554183,0.001626875080819,0.001772111784554,0.001870098291778,0.003547225612103,0.002399677683037,-0.001871364071241
10079,0.002572878844809,0.003367385105933,0.000841323675676,0.011580310934187,-0.006301812300231,-0.008356636516418,0.003228327143626,-0.002015123995539,-0.003097972439803,0.000189615265801,0.004973731181645,-0.005223773787623,-0.003364135763688,-0.000462718251883,0.002382591544369
10080,0.009594073300419,0.006771568457854,0.040468618529441,0.033263652347455,-0.002974548927188,-0.010337863760604,-0.004640915134039,-0.002343065482845,0.019008269056368,-0.005227268784408,-0.003868304540764,0.011257118563578,0.00073075535503,-0.006393136690251,-0.001237150887296
10081,-0.006301070179791,-0.008235124838783,0.015705142955493,-0.000388900840072,-0.003584003196185,0.005273688556974,0.003857413829506,0.002440768091628,0.000572346021292,-0.002604517730268,0.002739018214897,0.0024694253843,0.002953362076746,-0.001958662025481,0.005813693526974
10082,0.003724001426468,7.31646744738339E-05,0.004101072664316,0.002075519664868,0.001001488929669,-0.001885991436674,-0.002922709766025,-0.007992129265169,-0.001325510413632,0.00024832952335,0.001712655496502,-0.001394213843817,-0.003722507077557,0.003131193966476,-0.002796856278487
10083,0.010803706116221,0.001589976449932,0.017854031539151,-0.007826524486094,-0.007662272480653,-0.004889721540082,-0.002331624357238,-0.002885213011205,0.00227182373479,-0.005706085174115,-0.000465540971234,0.005200262993916,0.001417241080226,-0.002614915544465,0.000638781193766
10084,-0.010442397537701,0.000641936442093,-0.008404998896294,0.001532563233889,-0.000813143638097,0.003514104405809,-0.003476953526076,-0.004338284862744,-0.004123142933164,-0.001745899554473,0.005342809609114,0.000735902104736,0.004440908439815,0.000348644956407,0.001351879401953
10085,-0.007660614497023,-0.009325195331677,-0.011976929259511,-0.008067284021252,-0.005279445820667,0.004766719664959,0.005498282099107,0.005672215908435,-0.003288074226451,0.001695165052412,0.00255209985151,0.001207989439748,-0.005308371740979,-0.001225287907841,-0.000589165650199
10086,-0.005304413714799,-0.004116588312446,0.001656318662211,0.000533722962564,-0.001746291381541,0.006965955166366,0.003700663528445,6.50546222310355E-05,0.004924657586571,0.006610487186033,-0.002020594185111,0.001752444027303,-0.002600276219388,0.002110428297894,0.000653992207092
10087,-0.002140908060612,0.012595222725819,0.003741815261837,0.001034303726601,-0.001059725634026,-0.001037695759953,-0.002628670011417,-0.004300863374284,-0.001454637075034,0.001029582545305,-0.000374890798873,0.000293336323288,0.002434987199329,0.001869628545353,-0.001195459032291
10088,0.007236876598091,-0.007376093912984,-0.007008870383299,-0.000452989440483,0.003446229633932,-0.009811893519378,0.003245040141683,0.005080259754313,-2.10177344181153E-07,0.000313487496279,0.001624629622362,0.004112472042122,-5.67261930190061E-06,-0.001453853167923,-0.00240407126112
10089,-0.006627421013203,-0.001519519552277,0.002024739624919,-0.000981583963869,0.002217225903224,0.001873317949096,-0.001491073729581,1.28063362447876E-05,0.002808181671461,0.004659116275476,-0.004390214537464,0.000575016224051,0.000589358639362,0.001129398185079,0.002422538646042
10090,0.00173334192389,-0.002994652020055,-0.001593786040963,-0.004964944607929,0.008316581339892,-0.005337497391884,-0.002415405738612,-0.000583924771459,0.007592357263566,0.001668954129263,0.002254667685519,0.000238004750224,0.000447235005204,-0.001957421908836,0.005175179851045
10091,-0.004260451717241,-0.002266316571056,-0.002987333648559,0.002131982029225,0.000650815209608,0.008826954029045,0.007864864996608,0.000317173675704,0.000644824580957,-0.002991717958351,0.003725943854651,-0.003985260562584,1.20888276992227E-05,0.002176722201035,-0.005639806290514
10092,-0.002439950979216,-0.001299417658468,0.002696065815607,-0.005364360483872,0.006701412076282,-0.001557325379152,-0.002940175628529,-0.000743062587412,0.000219834800974,0.004130640385657,-0.002050099772468,0.005098139412677,-0.002137739260296,-0.002645026786211,0.003969789756318
10093,-0.010769721881135,0.013984489285538,0.00808000402823,-0.004098822006104,-0.004513741616591,0.001474819222938,0.000785583671356,-0.004757564745318,-0.00139852818757,-0.005328647154065,0.002911478255844,-0.002371994344046,0.005873589028113,0.004792978009955,0.001856600208271
10094,-0.013695277206933,-0.003349456215946,-0.011955225947624,0.005133620739485,0.004211754313057,0.006585235855941,-0.000783620210358,-0.003504660972825,-0.004943571777166,0.000825252661152,0.000624378776792,-0.003556382300883,-0.00149585358665,0.002154293642033,-0.001957669992591
10095,-0.000791856061401,0.005148302825005,0.015751279470789,-0.002825884908632,0.004421443298818,-0.006780181205822,0.003665438673523,0.001337627068103,0.008479935537673,-0.002365720282112,0.002920069286964,0.002410347393717,0.002525373729282,0.001853648010287,-0.002024784191635
10096,0.000689378974196,-0.012967707193148,-0.005462662561375,-0.004912969708495,0.00044488188491,-0.000757444739501,0.004936137932052,0.001215272845079,-0.00098422198552,0.003032500424396,0.003656907088474,0.003787462794514,0.001745805526887,-0.001525123454574,-0.000301203958795
10097,0.012096349066925,0.009301694119773,-0.006178014932587,-0.006717703974885,0.00304368739866,-0.00349961067065,0.003666412510376,0.005954600332374,-0.001821543079594,0.003599467707823,0.001527388072069,0.000796568675477,-0.00304807893116,0.002276258379391,0.00293334217791
10098,0.001879037519239,-0.001456061945934,0.014244780529547,0.00220652088633,0.008469144132846,0.005977162887116,-0.005200533703129,-0.002256983012079,-0.000216612680314,-0.001204965470901,0.001183340325538,0.000108288983654,-0.001868982645766,0.00153389156416,0.000964138117774
10099,-0.008808862436077,-0.009544843110979,0.006011796663144,0.002626559231376,-0.003502296706915,-0.004807524601178,-0.000276645556854,0.006648554246521,-0.001331732538346,9.7406965723054E-05,-0.0035551585429,0.002049153164061,-0.001075075342106,0.000408958495459,0.004518940274774
10100,0.009048559992763,0.002182125878853,-0.003485295482235,0.002713477868627,0.001164264839974,0.000839406631939,0.007381704433335,-0.00798302735619,0.00842897226508,-0.005495628067219,0.001085704432313,-0.004520100327792,0.004037744253615,0.00169160174055,0.002300864167586
10101,0.001955088268336,-0.013719415015041,-0.008095600974504,-0.000979307734076,0.002692874254583,0.002922208253104,-0.004107008923243,-0.002335681736335,-0.001526275698913,0.000923516136148,-0.00018704325484,-0.001436374725762,-0.001057335801922,0.002113875244065,0.00262497295056
10102,0.007597973915292,-0.00525425761221,0.011997063196412,-0.004356754055911,-0.007473879500657,-0.008644446013058,-0.000429625631057,-0.002107358093835,-0.004686008950324,-0.001574853458178,0.000219287908869,-0.001792378441262,-0.00018840099745,-0.006154534479832,0.000222701062281
10103,-0.008282463050475,0.002869543943892,0.011921223460036,-0.003146685280696,-0.004491859789395,0.01092156800605,-0.001753797887844,-0.000181771595507,0.005374661159696,-0.00054281800561,0.000603807985718,-0.001832883820677,-0.001730416865854,-0.001643628660442,0.000405142811527
10104,-0.002052488958158,0.004442867952067,-0.006218853593555,-0.004338707260396,0.002203274586818,-0.002525633323003,0.001849888544072,-0.002563782699619,0.001861152813483,-0.005044416298913,-0.005667875493851,-0.003094715736475,0.000127939146359,-0.002000467511639,-0.001005780307041
